
#Centro 	 err 	 	 		  Fwhm 	 err 				 Area 	 Err
1.534739 	 0.000000 	 	 0.000051 	 0.000000 	 	 229781232.802903 	 10277.775876 
1.534746 	 0.000000 	 	 0.000055 	 0.000000 	 	 151019963.020834 	 7303.360656 
1.534755 	 0.000000 	 	 0.000065 	 0.000001 	 	 271401464.395337 	 15418.818951 
1.534599 	 0.000001 	 	 0.000069 	 0.000001 	 	 51731954.260766 	 3097.468883 
1.534640 	 0.000000 	 	 0.000031 	 0.000000 	 	 374750892.994943 	 10023.946177 
1.534665 	 0.000000 	 	 0.000022 	 0.000000 	 	 3865542972.544663 	 73942.158362 
1.534682 	 0.000000 	 	 0.000019 	 0.000000 	 	 121270672.287506 	 1969.789070 
1.534698 	 0.000000 	 	 0.000017 	 0.000000 	 	 5419260092.289035 	 79885.826086 
1.534720 	 0.000000 	 	 0.000017 	 0.000000 	 	 12914886673.516304 	 186963.635165 
1.534724 	 0.000000 	 	 0.000016 	 0.000000 	 	 15308567776.132044 	 219834.400150 
1.534735 	 0.000000 	 	 0.000019 	 0.000000 	 	 15369184114.895988 	 250277.728826 
1.534742 	 0.000000 	 	 0.000019 	 0.000000 	 	 18315149070.824360 	 305238.710809 
1.534746 	 0.000000 	 	 0.000021 	 0.000000 	 	 17720379336.159328 	 327306.279852 
1.534748 	 0.000000 	 	 0.000018 	 0.000000 	 	 24799077692.668915 	 395565.628045 
1.534748 	 0.000000 	 	 0.000016 	 0.000000 	 	 44233674610.742172 	 619425.088539 
1.534743 	 0.000000 	 	 0.000017 	 0.000000 	 	 50733765933.380569 	 755036.956049 
1.534739 	 0.000000 	 	 0.000017 	 0.000000 	 	 60728763255.703033 	 876272.434480 
1.534725 	 0.000000 	 	 0.000016 	 0.000000 	 	 76022856027.701126 	 1073408.012107 
1.534714 	 0.000000 	 	 0.000017 	 0.000000 	 	 85201610928.107666 	 1281068.618044 
1.534698 	 0.000000 	 	 0.000018 	 0.000000 	 	 91724291291.889862 	 1402386.323152 
