807.42932	866
807.43341	872
807.4375	880
807.44153	886
807.44562	880
807.44971	885
807.4538	885
807.45789	891
807.46198	888
807.46606	880
807.47015	886
807.47418	886
807.47827	882
807.48236	884
807.48645	882
807.49054	887
807.49463	884
807.49872	884
807.50275	884
807.50684	881
807.51093	890
807.51501	881
807.5191	888
807.52319	885
807.52728	883
807.53131	881
807.5354	894
807.53949	888
807.54358	886
807.54767	883
807.55176	885
807.55579	880
807.55988	887
807.56396	889
807.56805	888
807.57214	889
807.57623	884
807.58026	884
807.58435	887
807.58844	889
807.59253	885
807.59662	888
807.60065	886
807.60474	879
807.60883	888
807.61292	885
807.617	884
807.62109	884
807.62512	885
807.62921	891
807.6333	887
807.63739	887
807.64148	881
807.64551	884
807.6496	883
807.65369	880
807.65778	883
807.66187	880
807.66589	892
807.66998	885
807.67407	888
807.67816	880
807.68225	889
807.68628	888
807.69037	886
807.69446	886
807.69855	878
807.70264	886
807.70667	883
807.71075	886
807.71484	888
807.71893	890
807.72296	888
807.72705	887
807.73114	883
807.73523	888
807.73932	886
807.74335	886
807.74744	888
807.75153	881
807.75562	888
807.75964	885
807.76373	886
807.76782	884
807.77191	884
807.77594	894
807.78003	889
807.78412	889
807.78821	881
807.79224	884
807.79633	889
807.80042	885
807.8045	886
807.80853	892
807.81262	887
807.81671	890
807.8208	886
807.82483	889
807.82892	884
807.83301	891
807.8371	887
807.84113	886
807.84521	883
807.8493	885
807.85339	888
807.85742	886
807.86151	881
807.8656	883
807.86969	886
807.87372	883
807.87781	886
807.8819	890
807.88593	884
807.89001	880
807.8941	886
807.89819	881
807.90222	887
807.90631	882
807.9104	887
807.91443	879
807.91852	888
807.92261	884
807.9267	888
807.93073	885
807.93481	889
807.9389	886
807.94293	885
807.94702	890
807.95111	883
807.9552	889
807.95923	885
807.96332	889
807.96741	885
807.97144	890
807.97552	890
807.97961	894
807.98364	888
807.98773	883
807.99182	887
807.99585	891
807.99994	886
808.00403	893
808.00806	891
808.01215	886
808.01624	886
808.02026	889
808.02435	883
808.02844	890
808.03253	893
808.03656	882
808.04065	886
808.04474	893
808.04877	886
808.05286	884
808.05695	886
808.06097	887
808.06506	890
808.06915	888
808.07318	890
808.07727	889
808.0813	893
808.08539	886
808.08948	888
808.09351	894
808.0976	885
808.10168	886
808.10571	881
808.1098	884
808.11389	883
808.11792	885
808.12201	890
808.1261	887
808.13013	891
808.13422	889
808.13831	886
808.14233	890
808.14642	893
808.15045	884
808.15454	887
808.15863	885
808.16266	890
808.16675	890
808.17084	892
808.17487	888
808.17896	886
808.18298	884
808.18707	881
808.19116	879
808.19519	884
808.19928	890
808.20337	890
808.2074	886
808.21149	883
808.21552	883
808.2196	881
808.22369	886
808.22772	882
808.23181	882
808.23584	883
808.23993	888
808.24402	880
808.24805	883
808.25214	886
808.25616	890
808.26025	890
808.26434	892
808.26837	886
808.27246	890
808.27649	884
808.28058	882
808.28461	886
808.2887	891
808.29279	887
808.29681	888
808.3009	891
808.30493	882
808.30902	888
808.31311	887
808.31714	886
808.32123	894
808.32526	893
808.32935	888
808.33337	884
808.33746	891
808.34155	886
808.34558	887
808.34967	880
808.3537	892
808.35779	897
808.36182	884
808.36591	877
808.36993	890
808.37402	884
808.37811	889
808.38214	887
808.38623	885
808.39026	888
808.39435	886
808.39838	884
808.40247	880
808.40649	886
808.41058	884
808.41461	887
808.4187	879
808.42279	885
808.42682	886
808.43091	883
808.43494	882
808.43903	884
808.44305	888
808.44714	886
808.45117	885
808.45526	886
808.45929	887
808.46338	884
808.46741	886
808.4715	882
808.47552	885
808.47961	883
808.48364	886
808.48773	888
808.49182	892
808.49585	882
808.49994	885
808.50397	883
808.50806	889
808.51208	887
808.51617	885
808.5202	898
808.52429	888
808.52832	886
808.53241	885
808.53644	890
808.54053	887
808.54456	883
808.54865	887
808.55267	888
808.55676	889
808.56079	882
808.56488	881
808.56891	892
808.573	897
808.57703	900
808.58105	882
808.58514	880
808.58917	889
808.59326	885
808.59729	882
808.60138	881
808.60541	892
808.6095	883
808.61353	886
808.61761	896
808.62164	923
808.62573	955
808.62976	940
808.63385	913
808.63788	903
808.64197	889
808.646	889
808.65002	890
808.65411	896
808.65814	890
808.66223	894
808.66626	896
808.67035	906
808.67438	929
808.67847	1012
808.6825	997
808.68658	928
808.69061	912
808.69464	887
808.69873	886
808.70276	888
808.70685	888
808.71088	883
808.71497	886
808.71899	890
808.72308	896
808.72711	919
808.73114	925
808.73523	940
808.73926	921
808.74335	908
808.74738	894
808.75146	886
808.75549	887
808.75952	894
808.76361	889
808.76764	893
808.77173	897
808.77576	910
808.77979	911
808.78387	975
808.7879	1057
808.79199	1012
808.79602	923
808.80011	908
808.80414	895
808.80817	891
808.81226	891
808.81628	897
808.82037	896
808.8244	909
808.82843	957
808.83252	1068
808.83655	1375
808.84064	2021
808.84467	1793
808.84869	1244
808.85278	977
808.85681	911
808.86084	894
808.86493	890
808.86896	887
808.87305	890
808.87708	886
808.8811	890
808.88519	887
808.88922	889
808.89331	897
808.89734	902
808.90137	895
808.90546	890
808.90948	883
808.91351	882
808.9176	886
808.92163	888
808.92566	889
808.92975	892
808.93378	881
808.93787	885
808.94189	885
808.94592	885
808.95001	885
808.95404	890
808.95807	889
808.96216	889
808.96619	893
808.97021	889
808.9743	883
808.97833	891
808.98236	885
808.98645	884
808.99048	886
808.99451	885
808.9986	882
809.00262	887
809.00665	885
809.01074	881
809.01477	881
809.0188	885
809.02289	882
809.02692	880
809.03094	888
809.03503	888
809.03906	889
809.04309	885
809.04718	885
809.05121	882
809.05524	887
809.05933	885
809.06335	890
809.06738	888
809.07147	891
809.0755	889
809.07953	885
809.08362	890
809.08765	884
809.09167	882
809.09576	886
809.09979	889
809.10382	887
809.10785	888
809.11194	883
809.11597	890
809.12	885
809.12408	883
809.12811	893
809.13214	884
809.13623	892
809.14026	880
809.14429	895
809.14832	884
809.1524	895
809.15643	883
809.16046	888
809.16455	877
809.16858	889
809.17261	886
809.17664	889
809.18073	886
809.18475	883
809.18878	881
809.19281	883
809.1969	885
809.20093	881
809.20496	887
809.20905	882
809.21307	882
809.2171	883
809.22113	883
809.22522	885
809.22925	884
809.23328	887
809.2373	891
809.24139	883
809.24542	881
809.24945	887
809.25348	885
809.25757	890
809.2616	891
809.26563	891
809.26965	889
809.27374	891
809.27777	891
809.2818	883
809.28583	884
809.28992	890
809.29395	894
809.29797	885
809.302	889
809.30603	886
809.31012	885
809.31415	883
809.31818	892
809.3222	890
809.32629	893
809.33032	886
809.33435	887
809.33838	891
809.34247	890
809.3465	890
809.35052	880
809.35455	885
809.35858	886
809.36267	879
809.3667	882
809.37073	881
809.37476	884
809.37878	883
809.38287	886
809.3869	887
809.39093	884
809.39496	884
809.39899	888
809.40308	891
809.4071	882
809.41113	882
809.41516	888
809.41919	884
809.42328	882
809.42731	882
809.43134	881
809.43536	886
809.43939	891
809.44348	883
809.44751	883
809.45154	884
809.45557	881
809.45959	878
809.46362	887
809.46771	883
809.47174	888
809.47577	885
809.4798	884
809.48383	887
809.48792	890
809.49194	886
809.49597	889
809.5	886
809.50403	885
809.50806	880
809.51208	886
809.51617	881
809.5202	882
809.52423	889
809.52826	881
809.53229	884
809.53632	886
809.54041	883
809.54443	882
809.54846	884
809.55249	892
809.55652	887
809.56055	891
809.56458	883
809.56866	887
809.57269	888
809.57672	884
809.58075	883
809.58478	889
809.58881	888
809.59283	888
809.59692	886
809.60095	889
809.60498	885
809.60901	886
809.61304	882
809.61707	882
809.62109	883
809.62512	885
809.62921	887
809.63324	886
809.63727	884
809.6413	884
809.64532	886
809.64935	880
809.65338	884
809.65741	879
809.66144	880
809.66553	886
809.66956	880
809.67358	890
809.67761	882
809.68164	883
809.68567	880
809.6897	880
809.69373	885
809.69775	884
809.70178	887
809.70587	888
809.7099	884
809.71393	885
809.71796	882
809.72198	885
809.72601	885
809.73004	889
809.73407	886
809.7381	878
809.74213	886
809.74615	886
809.75018	886
809.75427	884
809.7583	883
809.76233	880
809.76636	886
809.77039	881
809.77441	886
809.77844	885
809.78247	884
809.7865	878
809.79053	886
809.79456	883
809.79858	886
809.80261	889
809.80664	885
809.81067	884
809.81476	889
809.81879	882
809.82281	882
809.82684	890
809.83087	881
809.8349	886
809.83893	882
809.84296	884
809.84698	885
809.85101	884
809.85504	878
809.85907	884
809.8631	881
809.86713	885
809.87115	885
809.87518	889
809.87921	880
809.88324	881
809.88727	884
809.8913	885
809.89532	894
809.89935	880
809.90338	882
809.90741	884
809.91144	881
809.91547	881
809.91949	882
809.92352	892
809.92761	889
809.93164	889
809.93567	879
809.9397	883
809.94373	883
809.94775	891
809.95178	891
809.95581	888
809.95984	882
809.96387	883
809.9679	885
809.97192	882
809.97595	888
809.97998	887
809.98401	886
809.98804	879
809.99207	891
809.99609	881
810.00012	880
810.00415	888
810.00818	882
810.01221	887
810.01617	881
810.0202	884
810.02423	885
810.02826	886
810.03229	887
810.03632	884
810.04034	883
810.04437	890
810.0484	886
810.05243	885
810.05646	882
810.06049	888
810.06451	887
810.06854	885
810.07257	890
810.0766	885
810.08063	887
810.08466	884
810.08868	887
810.09271	883
810.09674	885
810.10077	885
810.1048	884
810.10883	889
810.11285	883
810.11688	882
810.12091	883
810.12494	886
810.12891	880
810.13293	884
810.13696	890
810.14099	887
810.14502	885
810.14905	886
810.15308	883
810.1571	890
810.16113	882
810.16516	880
810.16919	889
810.17322	892
810.17725	885
810.18127	881
810.1853	882
810.18927	886
810.1933	885
810.19733	890
810.20135	888
810.20538	886
810.20941	887
810.21344	886
810.21747	881
810.2215	885
810.22552	888
810.22955	882
810.23358	881
810.23755	883
810.24158	885
810.24561	886
810.24963	885
810.25366	888
810.25769	883
810.26172	881
810.26575	882
810.26978	884
810.2738	888
810.27777	883
810.2818	882
810.28583	881
810.28986	886
810.29388	883
810.29791	888
810.30194	881
810.30597	885
810.31	885
810.31396	889
810.31799	882
810.32202	885
810.32605	883
810.33008	879
810.33411	880
810.33813	883
810.34216	884
810.34613	885
810.35016	888
810.35419	890
810.35822	879
810.36224	888
810.36627	883
810.3703	884
810.37427	884
810.3783	883
810.38232	882
810.38635	882
810.39038	887
810.39441	894
810.39844	883
810.4024	882
810.40643	883
810.41046	886
810.41449	888
810.41852	884
810.42255	879
810.42651	880
810.43054	888
810.43457	887
810.4386	885
810.44263	882
810.44666	886
810.45062	883
810.45465	885
810.45868	885
810.46271	883
810.46674	885
810.47076	882
810.47473	885
810.47876	886
810.48279	885
810.48682	884
810.49084	889
810.49487	892
810.49884	887
810.50287	884
810.5069	891
810.51093	884
810.51495	884
810.51892	883
810.52295	889
810.52698	884
810.53101	879
810.53503	887
810.539	881
810.54303	886
810.54706	886
810.55109	887
810.55511	886
810.55908	890
810.56311	884
810.56714	883
810.57117	888
810.5752	892
810.57916	887
810.58319	890
810.58722	881
810.59125	877
810.59521	887
810.59924	887
810.60327	891
810.6073	892
810.61133	894
810.6153	887
810.61932	885
810.62335	885
810.62738	885
810.63135	879
810.63538	880
810.6394	886
810.64343	884
810.64746	880
810.65143	886
810.65546	883
810.65948	888
810.66351	883
810.66748	887
810.67151	890
810.67554	889
810.67957	883
810.68353	885
810.68756	884
810.69159	883
810.69562	883
810.69958	887
810.70361	883
810.70764	886
810.71167	879
810.71564	883
810.71967	886
810.72369	882
810.72766	884
810.73169	884
810.73572	883
810.73975	882
810.74371	878
810.74774	882
810.75177	883
810.7558	885
810.75977	887
810.76379	882
810.76782	889
810.77179	884
810.77582	884
810.77985	885
810.78387	885
810.78784	879
810.79187	881
810.7959	885
810.79987	888
810.80389	882
810.80792	885
810.81195	886
810.81592	883
810.81995	881
810.82397	883
810.82794	883
810.83197	886
810.836	883
810.83997	884
810.84399	884
810.84802	885
810.85199	879
810.85602	882
810.86005	882
810.86407	885
810.86804	881
810.87207	890
810.8761	884
810.88007	885
810.88409	888
810.88812	880
810.89209	883
810.89612	882
810.90015	878
810.90411	888
810.90814	882
810.91217	886
810.91614	890
810.92017	887
810.92419	881
810.92816	882
810.93219	886
810.93622	887
810.94019	883
810.94421	885
810.94824	881
810.95221	884
810.95624	882
810.96027	878
810.96423	884
810.96826	884
810.97229	882
810.97626	881
810.98029	882
810.98425	887
810.98828	884
810.99231	886
810.99628	886
811.00031	882
811.00433	887
811.0083	880
811.01233	884
811.01636	885
811.02032	889
811.02435	887
811.02832	886
811.03235	886
811.03638	886
811.04034	885
811.04437	887
811.0484	881
811.05237	888
811.0564	883
811.06036	881
811.06439	882
811.06842	886
811.07239	886
811.07642	880
811.08038	884
811.08441	880
811.08844	889
811.09241	884
811.09644	881
811.1004	886
811.10443	887
811.10846	889
811.11243	884
811.11646	881
811.12042	890
811.12445	889
811.12848	884
811.13245	883
811.13647	884
811.14044	884
811.14447	883
811.1485	888
811.15247	888
811.15649	884
811.16046	884
811.16449	884
811.16852	885
811.17249	882
811.17651	883
811.18048	884
811.18451	879
811.18848	880
811.1925	876
811.19653	887
811.2005	884
811.20453	879
811.2085	888
811.21252	884
811.21649	878
811.22052	878
811.22449	883
811.22852	888
811.23254	886
811.23651	888
