
#Centro 	 err 	 	 		  Fwhm 	 err 				 Area 	 Err
1.533934 	 0.000003 	 	 0.000354 	 0.000005 	 	 15533.980838 	 4.798596 
1.533934 	 0.000003 	 	 0.000333 	 0.000006 	 	 15529.083988 	 4.508568 
1.533937 	 0.000003 	 	 0.000331 	 0.000006 	 	 16522.518927 	 4.773841 
1.533939 	 0.000004 	 	 0.000319 	 0.000007 	 	 17262.890367 	 4.802413 
1.533944 	 0.000004 	 	 0.000326 	 0.000006 	 	 20305.290398 	 5.782316 
1.533952 	 0.000003 	 	 0.000340 	 0.000006 	 	 25001.111275 	 7.416248 
1.533965 	 0.000003 	 	 0.000371 	 0.000005 	 	 34889.022040 	 11.282599 
1.533964 	 0.000004 	 	 0.000344 	 0.000007 	 	 30012.611085 	 8.993524 
1.533981 	 0.000004 	 	 0.000367 	 0.000008 	 	 39821.373695 	 12.749077 
1.533999 	 0.000003 	 	 0.000419 	 0.000006 	 	 59265.536589 	 21.675722 
