
#Centro 	 err 	 	 		  Fwhm 	 err 				 Area 	 Err
1.535930 	 0.000004 	 	 0.001998 	 0.000009 	 	 24680.834424 	 43.020018 
1.535870 	 0.000004 	 	 0.002053 	 0.000009 	 	 32959.149619 	 59.024141 
1.535858 	 0.000004 	 	 0.002061 	 0.000009 	 	 37106.856814 	 66.711128 
1.535831 	 0.000004 	 	 0.002088 	 0.000009 	 	 45300.191475 	 82.515592 
1.535829 	 0.000004 	 	 0.002089 	 0.000009 	 	 51093.404665 	 93.093566 
1.535834 	 0.000004 	 	 0.002084 	 0.000008 	 	 58576.868993 	 106.475169 
1.535852 	 0.000004 	 	 0.002074 	 0.000008 	 	 68659.116609 	 124.215607 
1.535812 	 0.000004 	 	 0.002108 	 0.000008 	 	 83487.917062 	 153.514268 
1.535817 	 0.000004 	 	 0.002134 	 0.000011 	 	 102601.337526 	 190.973909 
1.535866 	 0.000004 	 	 0.002132 	 0.000009 	 	 107042.244059 	 199.061574 
