
#Centro 	 err 	 	 		  Fwhm 	 err 				 Area 	 Err
1.531727 	 0.000003 	 	 0.000418 	 0.000006 	 	 13579.299765 	 4.948861 
1.531730 	 0.000004 	 	 0.000436 	 0.000008 	 	 13428.200150 	 5.112000 
1.531734 	 0.000005 	 	 0.000439 	 0.000008 	 	 14351.004053 	 5.498141 
1.531739 	 0.000005 	 	 0.000456 	 0.000009 	 	 15056.236297 	 5.984368 
1.531746 	 0.000005 	 	 0.000445 	 0.000009 	 	 18234.369700 	 7.074676 
1.531754 	 0.000004 	 	 0.000437 	 0.000009 	 	 23140.008384 	 8.811832 
1.531767 	 0.000003 	 	 0.000424 	 0.000008 	 	 34015.064022 	 12.586990 
1.531778 	 0.000004 	 	 0.000442 	 0.000009 	 	 31406.543057 	 12.100180 
1.531796 	 0.000004 	 	 0.000448 	 0.000007 	 	 41875.414940 	 16.352796 
1.531811 	 0.000003 	 	 0.000436 	 0.000008 	 	 65165.591842 	 24.775472 
