
#Centro 	 err 	 	 		  Fwhm 	 err 				 Area 	 Err
1.536119 	 0.000005 	 	 0.002087 	 0.000014 	 	 570156.227507 	 1038.197292 
1.536143 	 0.000004 	 	 0.002111 	 0.000011 	 	 834480.935117 	 1536.732006 
1.536275 	 0.000004 	 	 0.002084 	 0.000009 	 	 1283789.250165 	 2334.385302 
1.536355 	 0.000004 	 	 0.002016 	 0.000010 	 	 1593802.414351 	 2802.716659 
1.536442 	 0.000005 	 	 0.001942 	 0.078268 	 	 1861327.240283 	 3153.880178 
1.536499 	 0.000006 	 	 0.001946 	 0.027634 	 	 2052209.669211 	 3484.576858 
1.536566 	 0.000025 	 	 0.001941 	 0.000060 	 	 2259562.581981 	 3826.110823 
1.536502 	 0.000035 	 	 0.001736 	 0.358975 	 	 1602908.718206 	 2427.899144 
1.536675 	 0.000013 	 	 0.001246 	 0.200933 	 	 3175863.730576 	 3453.152339 
1.536684 	 0.000014 	 	 0.001244 	 0.002752 	 	 3260387.512114 	 3539.582039 
1.536671 	 0.000029 	 	 0.000944 	 0.018617 	 	 2736934.052782 	 2253.295697 
1.536755 	 0.000045 	 	 0.000793 	 1.692191 	 	 3499730.474158 	 2420.622897 
