
#Centro 	 err 	 	 		  Fwhm 	 err 				 Area 	 Err
1.531807 	 0.000022 	 	 0.000689 	 0.000038 	 	 36501.358855 	 21.940740 
1.531997 	 0.000008 	 	 0.000460 	 0.000011 	 	 103526.262727 	 41.569240 
1.532203 	 0.000004 	 	 0.000385 	 0.000031 	 	 232618.776921 	 78.175712 
1.532360 	 0.000003 	 	 0.000300 	 0.000003 	 	 475684.391005 	 124.338952 
1.532490 	 0.000002 	 	 0.000205 	 0.000003 	 	 1017506.901550 	 181.757955 
1.532541 	 0.000001 	 	 0.000173 	 0.000002 	 	 1558293.823372 	 235.477440 
1.532726 	 0.000005 	 	 0.000356 	 0.000007 	 	 2195994.430760 	 682.902246 
1.532822 	 0.000001 	 	 0.000079 	 0.000001 	 	 9407331.807524 	 650.626974 
1.532786 	 0.000000 	 	 0.000079 	 0.000000 	 	 28803659.670386 	 1986.521635 
1.532793 	 0.000000 	 	 0.000071 	 0.000000 	 	 41420312.477325 	 2574.545889 
1.532864 	 0.000000 	 	 0.000050 	 0.000000 	 	 156774167.219514 	 6830.733911 
1.532935 	 0.000000 	 	 0.000042 	 0.000000 	 	 330979045.450848 	 12157.795156 
