
#Centro 	 err 	 	 		  Fwhm 	 err 				 Area 	 Err
.992257 	 0.021003 
1.532147 	 0.000003 	 	 0.000311 	 0.000005 	 	 79.055929 	 0.021428 
1.532149 	 0.000003 	 	 0.000342 	 0.000006 	 	 81.873472 	 0.024459 
1.532161 	 0.000003 	 	 0.000338 	 0.000005 	 	 97.330943 	 0.028667 
1.532189 	 0.000002 	 	 0.000333 	 0.000004 	 	 118.438483 	 0.034441 
1.532187 	 0.000002 	 	 0.000345 	 0.000004 	 	 117.856037 	 0.035429 
1.532228 	 0.000002 	 	 0.000358 	 0.000004 	 	 158.130611 	 0.049342 
1.532253 	 0.000002 	 	 0.000361 	 0.000004 	 	 192.244532 	 0.060624 
1.532266 	 0.000002 	 	 0.000367 	 0.000004 	 	 209.703014 	 0.067075 
1.532288 	 0.000002 	 	 0.000375 	 0.000004 	 	 237.279910 	 0.077632 
1.532353 	 0.000002 	 	 0.000370 	 0.000004 	 	 315.551165 	 0.101723 
1.532486 	 0.000002 	 	 0.000419 	 0.000003 	 	 553.889742 	 0.202472 
1.532462 	 0.000002 	 	 0.000425 	 0.000004 	 	 481.017585 	 0.178136 
1.532612 	 0.000001 	 	 0.000376 	 0.000003 	 	 1002.436035 	 0.328420 
1.532690 	 0.000001 	 	 0.000345 	 0.000002 	 	 1408.104368 	 0.424150 
1.532753 	 0.000001 	 	 0.000326 	 0.000002 	 	 1962.321606 	 0.557555 
1.532812 	 0.000001 	 	 0.000305 	 0.000001 	 	 2684.690515 	 0.714512 
1.532832 	 0.000001 	 	 0.000310 	 0.000001 	 	 2677.746342 	 0.723952 
1.532880 	 0.000001 	 	 0.000282 	 0.000001 	 	 3524.218480 	 0.867721 
1.532911 	 0.000001 	 	 0.000260 	 0.000001 	 	 4379.087894 	 0.992568 
1.532945 	 0.000001 	 	 0.000235 	 0.000001 	 	 5699.570314 	 1.167531 
1.532971 	 0.000001 	 	 0.000218 	 0.000001 	 	 7060.275253 	 1.344986 
1.532998 	 0.000000 	 	 0.000204 	 0.000001 	 	 8863.370077 	 1.574271 
1.533081 	 0.000000 	 	 0.000147 	 0.000001 	 	 22142.673011 	 2.833330 
1.533142 	 0.000000 	 	 0.000110 	 0.000001 	 	 50422.684556 	 4.846542 
1.533139 	 0.000000 	 	 0.000109 	 0.000001 	 	 51729.197632 	 4.899758 
1.533166 	 0.000000 	 	 0.000075 	 0.000000 	 	 116564.515709 	 7.619633 
1.533201 	 0.000000 	 	 0.000049 	 0.000000 	 	 334405.340594 	 14.376426 
1.533216 	 0.000000 	 	 0.000038 	 0.000000 	 	 808554.016230 	 26.822195 
1.533219 	 0.000000 	 	 0.000036 	 0.000000 	 	 778378.352159 	 24.370157 
1.533231 	 0.000000 	 	 0.000031 	 0.000000 	 	 1894356.307816 	 50.731692 
1.533243 	 0.000000 	 	 0.000031 	 0.000000 	 	 3059820.684532 	 81.875938 
1.533264 	 0.000000 	 	 0.000031 	 0.000000 	 	 5195255.066009 	 139.705304 
1.533272 	 0.000000 	 	 0.000027 	 0.000000 	 	 7857690.702647 	 181.902000 
1.533276 	 0.000000 	 	 0.000024 	 0.000000 	 	 9530961.581076 	 200.680871 
1.533287 	 0.000000 	 	 0.000024 	 0.000000 	 	 11533306.679510 	 243.378891 
1.533302 	 0.000000 	 	 0.000028 	 0.000000 	 	 11532796.326250 	 278.705266 
