
#Centro 	 err 	 	 		  Fwhm 	 err 				 Area 	 Err
.748429 	 0.014735 
1.528163 	 0.000004 	 	 0.000328 	 0.000007 	 	 52.770990 	 0.015080 
1.528151 	 0.000004 	 	 0.000367 	 0.000008 	 	 59.769483 	 0.019144 
1.528179 	 0.000004 	 	 0.000329 	 0.000008 	 	 65.829276 	 0.018878 
1.528201 	 0.000003 	 	 0.000326 	 0.000006 	 	 81.236231 	 0.023123 
1.528195 	 0.000004 	 	 0.000342 	 0.000006 	 	 74.644853 	 0.022238 
1.528232 	 0.000003 	 	 0.000333 	 0.000008 	 	 104.675344 	 0.030449 
1.528249 	 0.000003 	 	 0.000341 	 0.000004 	 	 121.924886 	 0.036266 
1.528264 	 0.000003 	 	 0.000348 	 0.000007 	 	 130.584435 	 0.039680 
1.528277 	 0.000003 	 	 0.000352 	 0.000004 	 	 150.585507 	 0.046249 
1.528334 	 0.000003 	 	 0.000361 	 0.000004 	 	 211.925765 	 0.066813 
1.528449 	 0.000002 	 	 0.000344 	 0.000003 	 	 396.795753 	 0.119036 
1.528428 	 0.000002 	 	 0.000344 	 0.000003 	 	 363.076097 	 0.109056 
1.528547 	 0.000002 	 	 0.000293 	 0.000011 	 	 770.509504 	 0.196702 
1.528608 	 0.000001 	 	 0.000270 	 0.000022 	 	 1165.045502 	 0.274130 
1.528653 	 0.000001 	 	 0.000249 	 0.000029 	 	 1618.679884 	 0.351999 
1.528697 	 0.000001 	 	 0.000242 	 0.000032 	 	 2121.453935 	 0.447121 
1.528714 	 0.000001 	 	 0.000242 	 0.000001 	 	 2284.670899 	 0.482195 
1.528746 	 0.000001 	 	 0.000256 	 0.000001 	 	 2403.784919 	 0.535869 
1.528776 	 0.000001 	 	 0.000247 	 0.000001 	 	 2846.718686 	 0.612184 
1.528805 	 0.000001 	 	 0.000235 	 0.000087 	 	 3400.530524 	 0.697042 
1.528830 	 0.000001 	 	 0.000220 	 0.000001 	 	 4096.852037 	 0.784499 
1.528853 	 0.000001 	 	 0.000209 	 0.000117 	 	 4955.844843 	 0.901414 
1.528921 	 0.000001 	 	 0.000165 	 0.000192 	 	 9664.416352 	 1.387397 
1.528970 	 0.000001 	 	 0.000137 	 0.000001 	 	 17085.726906 	 2.034654 
1.528968 	 0.000001 	 	 0.000137 	 0.000078 	 	 16997.218482 	 2.032894 
1.528990 	 0.000001 	 	 0.000122 	 0.000002 	 	 23525.074798 	 2.494050 
1.529019 	 0.000002 	 	 0.000106 	 0.000002 	 	 36281.934403 	 3.343180 
1.529031 	 0.000003 	 	 0.000097 	 0.002437 	 	 44911.820989 	 3.809509 
1.529030 	 0.000003 	 	 0.000099 	 0.002273 	 	 42633.712569 	 3.670722 
1.529042 	 0.000004 	 	 0.000091 	 0.005957 	 	 53320.916616 	 4.232475 
1.529052 	 0.000005 	 	 0.000083 	 0.000006 	 	 63204.224784 	 4.601775 
1.529067 	 0.000007 	 	 0.000078 	 0.000008 	 	 85144.087795 	 5.773380 
1.529072 	 0.000010 	 	 0.000075 	 0.016703 	 	 93455.147781 	 6.126301 
1.529072 	 0.000011 	 	 0.000073 	 0.032071 	 	 101064.230993 	 6.392467 
1.529077 	 0.000013 	 	 0.000072 	 0.033520 	 	 109288.585766 	 6.861256 
1.529084 	 0.000014 	 	 0.000072 	 0.000015 	 	 129289.407790 	 8.161109 
