806.6142	881
806.61829	885.83203
806.62231	880
806.6264	884
806.63049	882.83203
806.63458	888.83203
806.63867	878
806.64276	879.83203
806.64685	881
806.65094	875.83203
806.65503	879.83203
806.65906	880
806.66315	879
806.66724	883.83203
806.67133	877.83203
806.67542	877.83203
806.6795	880
806.68359	883.83203
806.68768	879
806.69171	882.83203
806.6958	882.83203
806.69989	874.83203
806.70398	875.83203
806.70807	877
806.71216	880.83203
806.71625	881.83203
806.72028	883
806.72437	882
806.72845	879
806.73254	876.83203
806.73663	880
806.74072	878.83203
806.74481	881
806.74884	880
806.75293	879
806.75702	880.83203
806.76111	882.83203
806.7652	878.83203
806.76929	882
806.77332	882.83203
806.7774	881
806.78149	882.83203
806.78558	876.83203
806.78967	878
806.79376	877.83203
806.79779	881
806.80188	877
806.80597	880.83203
806.81006	881
806.81415	874.83203
806.81824	878.83203
806.82227	875.83203
806.82635	880
806.83044	879
806.83453	875
806.83862	877
806.84265	879.83203
806.84674	884
806.85083	877.83203
806.85492	879
806.85901	880
806.8631	881.83203
806.86713	885
806.87122	878
806.87531	880
806.87939	881
806.88348	877.83203
806.88751	872.83203
806.8916	880.83203
806.89569	882
806.89978	882
806.90387	878.83203
806.9079	881.83203
806.91199	879.83203
806.91608	877.83203
806.92017	879.83203
806.92426	878
806.92828	880.83203
806.93237	880
806.93646	880
806.94055	884.83203
806.94458	879.83203
806.94867	878
806.95276	879
806.95685	877
806.96094	882
806.96497	879
806.96906	881
806.97314	879
806.97723	877
806.98126	885.83203
806.98535	885
806.98944	877.83203
806.99353	882.83203
806.99756	876.83203
807.00165	877.83203
807.00574	882
807.00983	878.83203
807.01392	879.83203
807.01794	880
807.02203	881.83203
807.02612	878.83203
807.03021	882.83203
807.03424	877.83203
807.03833	880.83203
807.04242	877.83203
807.04651	873.83203
807.05054	883
807.05463	881.83203
807.05872	880.83203
807.06274	875.83203
807.06683	881.83203
807.07092	884
807.07501	884
807.07904	880.83203
807.08313	879.83203
807.08722	880.83203
807.09131	882.83203
807.09534	881
807.09943	884.83203
807.10352	881
807.1076	884
807.11163	881.83203
807.11572	882
807.11981	883.83203
807.12384	881.83203
807.12793	883.83203
807.13202	882.83203
807.13611	888.83203
807.14014	891.83203
807.14423	895.83203
807.14832	895.83203
807.15234	896
807.15643	916
807.16052	927
807.16461	1012
807.16864	1162
807.17273	1283
807.17682	1370.832
807.18085	1318
807.18494	1326.832
807.18903	1368.832
807.19305	1371
807.19714	1344
807.20123	1341
807.20532	1345
807.20935	1374
807.21344	1404
807.21753	1425.832
807.22156	1472
807.22565	1502
807.22974	1540.832
807.23376	1663
807.23785	1816.832
807.24194	2068.832
807.24597	2914
807.25006	5140
807.25415	8684
807.25818	7897.832
807.26227	4174.832
807.26636	2091.832
807.27039	1446.832
807.27448	1247.832
807.27856	1141.832
807.28259	1076.832
807.28668	1033.832
807.29077	1008.832
807.2948	999
807.29889	977.83203
807.30298	962.83203
807.30701	948
807.3111	928.83203
807.31519	920.83203
807.31921	910
807.3233	915.83203
807.32739	923.83203
807.33142	910.83203
807.33551	906
807.3396	896.83203
807.34363	893.83203
807.34772	896
807.35181	889
807.35583	884
807.35992	885
807.36395	890.83203
807.36804	890.83203
807.37213	888.83203
807.37616	882
807.38025	888.83203
807.38434	880
807.38837	887
807.39246	889
807.39648	883.83203
807.40057	880
807.40466	886.83203
807.40869	893
807.41278	885
807.41687	892
807.4209	886.83203
807.42499	889
807.42902	884.83203
807.43311	890.83203
807.43719	892.83203
807.44122	885
807.44531	882.83203
807.44934	884.83203
807.45343	883.83203
807.45752	882.83203
807.46155	881.83203
807.46564	888.83203
807.46967	886
807.47375	885
807.47784	884.83203
807.48187	884
807.48596	877.83203
807.48999	877.83203
807.49408	883.83203
807.49817	878.83203
807.5022	883
807.50629	882.83203
807.51031	882
807.5144	882
807.51849	883
807.52252	877.83203
807.52661	878.83203
807.53064	879
807.53473	879.83203
807.53876	878
807.54285	880
807.54694	881.83203
807.55096	879
807.55505	882.83203
807.55908	875.83203
807.56317	880.83203
807.5672	880.83203
807.57129	880.83203
807.57538	882.83203
807.57941	876
807.5835	883.83203
807.58752	879.83203
807.59161	879
807.59564	881.83203
807.59973	874.83203
807.60382	881
807.60785	876
807.61194	882
807.61597	883
807.62006	879.83203
807.62408	884
807.62817	877
807.6322	874
807.63629	878
807.64032	879.83203
807.64441	883
807.6485	882
807.65253	878
807.65662	879
807.66064	879.83203
807.66473	878.83203
807.66876	879.83203
807.67285	873
807.67688	876.83203
807.68097	884
807.685	879
807.68909	881.83203
807.69312	881.83203
807.6972	876
807.70123	876
807.70532	881.83203
807.70935	883.83203
807.71344	879
807.71747	881.83203
807.72156	882.83203
807.72565	877.83203
807.72968	878
807.73376	878
807.73779	880.83203
807.74188	877
807.74591	877
807.75	877
807.75403	877
807.75812	877.83203
807.76215	879.83203
807.76624	884
807.77026	875
807.77435	882
807.77838	875.83203
807.78247	880.83203
807.7865	879
807.79059	880
807.79462	877.83203
807.79871	881
807.80273	881.83203
807.80676	880
807.81085	878
807.81488	878
807.81897	883.83203
807.823	883.83203
807.82709	881.83203
807.83112	875
807.83521	878.83203
807.83923	879.83203
807.84332	884
807.84735	878.83203
807.85144	880.83203
807.85547	884.83203
807.85956	875
807.86359	880
807.86768	879.83203
807.8717	886
807.87579	880
807.87982	880.83203
807.88385	878
807.88794	881
807.89197	880
807.89606	876.83203
807.90009	878.83203
807.90417	879
807.9082	876.83203
807.91229	883
807.91632	872.83203
807.92035	878.83203
807.92444	877.83203
807.92847	878
807.93256	881
807.93658	880.83203
807.94067	880.83203
807.9447	877
807.94879	877
807.95282	881.83203
807.95685	877
807.96094	880
807.96497	883.83203
807.96906	882.83203
807.97308	878
807.97717	875.83203
807.9812	881
807.98523	884.83203
807.98932	880
807.99335	882.83203
807.99744	880
808.00146	877
808.00549	879.83203
808.00958	878
808.01361	875
808.0177	877.83203
808.02173	879
808.02582	886
808.02985	879
808.03387	875.83203
808.03796	879.83203
808.04199	881
808.04608	877.83203
808.05011	881
808.05414	881
808.05823	882.83203
808.06226	875
808.06635	876
808.07037	881.83203
808.0744	880.83203
808.07849	882
808.08252	877
808.08661	878.83203
808.09064	882.83203
808.09467	880.83203
808.09875	876.83203
808.10278	883
808.10681	878
808.1109	880.83203
808.11493	879
808.11902	877.83203
808.12305	883
808.12708	878
808.13116	877.83203
808.13519	875
808.13922	879.83203
808.14331	880.83203
808.14734	876
808.15143	880.83203
808.15546	881.83203
808.15948	876
808.16357	882.83203
808.1676	882
808.17163	876.83203
808.17572	883
808.17975	881.83203
808.18378	879
808.18787	879.83203
808.19189	872.83203
808.19592	876.83203
808.20001	880
808.20404	875.83203
808.20807	877
808.21216	879
808.21619	879.83203
808.22028	880.83203
808.2243	879.83203
808.22833	879
808.23242	880
808.23645	878.83203
808.24048	881.83203
808.24457	880
808.2486	881
808.25262	877.83203
808.25671	876
808.26074	878.83203
808.26477	882.83203
808.26886	882
808.27289	882
808.27692	875.83203
808.28094	879.83203
808.28503	879
808.28906	885
808.29309	882.83203
808.29718	879
808.30121	881
808.30524	878.83203
808.30933	880
808.31335	878.83203
808.31738	881
808.32147	877.83203
808.3255	881
808.32953	875
808.33362	882.83203
808.33765	879.83203
808.34167	878
808.3457	880.83203
808.34979	876.83203
808.35382	882.83203
808.35785	882.83203
808.36194	882.83203
808.36597	883.83203
808.37	878
808.37402	881
808.37811	880.83203
808.38214	877
808.38617	885.83203
808.39026	882.83203
808.39429	883
808.39832	880
808.40234	875.83203
808.40643	885
808.41046	878.83203
808.41449	880.83203
808.41858	882
808.42261	880
808.42664	878
808.43066	879
808.43475	879
808.43878	875
808.44281	882
808.44684	883
808.45093	882
808.45496	876.83203
808.45898	883
808.46301	878.83203
808.4671	884.83203
808.47113	884.83203
808.47516	878.83203
808.47919	882.83203
808.48328	884
808.4873	884
808.49133	879.83203
808.49536	881.83203
808.49945	883
808.50348	883.83203
808.50751	878.83203
808.51154	881
808.51563	883
808.51965	880.83203
808.52368	882.83203
808.52771	883
808.5318	881
808.53583	877
808.53986	878.83203
808.54388	879.83203
808.54791	884
808.552	876.83203
808.55603	883
808.56006	880.83203
808.56409	881
808.56818	882
808.5722	878.83203
808.57623	886.83203
808.58026	882
808.58429	883.83203
808.58838	884.83203
808.59241	879.83203
808.59644	888
808.60046	892.83203
808.60455	903
808.60858	904
808.61261	929.83203
808.61664	980
808.62067	1019
808.62476	1127
808.62878	1200
808.63281	1299
808.63684	1366
808.64087	1351
808.64496	1413
808.64899	1406
808.65302	1417
808.65704	1444
808.66107	1428
808.6651	1460.832
808.66919	1504
808.67322	1596
808.67725	1648
808.68127	1783
808.6853	2000
808.68939	2497
808.69342	3675
808.69745	5694
808.70148	7719
808.70551	8725
808.70953	8514.832
808.71362	6523.832
808.71765	3632.832
808.72168	2120.832
808.72571	1600.832
808.72974	1376
808.73376	1266.832
808.73785	1189
808.74188	1134
808.74591	1117
808.74994	1088.832
808.75397	1075
808.758	1061
808.76202	1046
808.76611	1061.832
808.77014	1050
808.77417	1017.832
808.7782	1026.832
808.78223	1023
808.78625	1002.832
808.79034	977.83203
808.79437	1008
808.7984	1006
808.80243	1009.832
808.80646	1025.832
808.81049	1093
808.81451	1182.832
808.81854	1272.832
808.82263	1274.832
808.82666	1264.832
808.83069	1174
808.83472	1093
808.83875	1045.832
808.84277	967.83203
808.8468	938
808.85083	918.83203
808.85492	916.83203
808.85895	903
808.86298	902.83203
808.867	898.83203
808.87103	896.83203
808.87506	895.83203
808.87909	894.83203
808.88312	892.83203
808.88721	895.83203
808.89124	891.83203
808.89526	890
808.89929	889.83203
808.90332	891
808.90735	882.83203
808.91138	881
808.91541	890
808.91943	883
808.92346	888
808.92755	892.83203
808.93158	887
808.93561	892.83203
808.93964	890.83203
808.94366	893
808.94769	884.83203
808.95172	891
808.95575	888
808.95978	885.83203
808.96381	885
808.96783	875.83203
808.97186	879.83203
808.97595	878.83203
808.97998	885.83203
808.98401	882
808.98804	879.83203
808.99207	886
808.99609	879
809.00012	880
809.00415	874
809.00818	883
809.01221	882
809.01624	879.83203
809.02026	879.83203
809.02429	880
809.02832	875
809.03235	883
809.03644	879.83203
809.04047	879
809.04449	881
809.04852	879.83203
809.05255	882.83203
809.05658	880.83203
809.06061	876.83203
809.06464	878
809.06866	878.83203
809.07269	877.83203
809.07672	883.83203
809.08075	883.83203
809.08478	878.83203
809.08881	880
809.09283	880
809.09686	882
809.10089	882.83203
809.10492	877.83203
809.10895	877.83203
809.11298	879
809.117	879
809.12103	881
809.12506	881
809.12909	874
809.13312	878.83203
809.13715	880
809.14124	877
809.14526	879.83203
809.14929	877.83203
809.15332	880
809.15735	881.83203
809.16138	885
