19.250000 	 803.119004 	 0.021013 	 2.738235 	 0.071195 	 0.000127 	 0.000002 
19.150000 	 803.645825 	 0.021868 	 2.937987 	 0.077128 	 0.000166 	 0.000002 
19.050000 	 803.823258 	 0.016553 	 1.932106 	 0.055024 	 0.000182 	 0.000002 
18.950000 	 804.222026 	 0.015147 	 2.020056 	 0.050783 	 0.000232 	 0.000002 
18.850000 	 804.603115 	 0.011775 	 2.221049 	 0.040022 	 0.000321 	 0.000001 
18.750000 	 804.863713 	 0.009810 	 1.950417 	 0.032757 	 0.000432 	 0.000001 
18.650000 	 805.286694 	 0.010348 	 1.979402 	 0.034673 	 0.000568 	 0.000001 
18.550000 	 805.614987 	 0.009028 	 2.734319 	 0.031782 	 0.000818 	 0.000001 
18.450000 	 806.028103 	 0.007355 	 2.092277 	 0.024834 	 0.001039 	 0.000001 
18.350000 	 806.325897 	 0.006786 	 2.013061 	 0.022783 	 0.001261 	 0.000001 
18.250000 	 806.617987 	 0.005786 	 1.942643 	 0.019339 	 0.001588 	 0.000001 
18.150000 	 806.975512 	 0.004977 	 2.063280 	 0.016809 	 0.002088 	 0.000001 
18.050000 	 807.260007 	 0.004591 	 1.900796 	 0.015318 	 0.002510 	 0.000000 
17.950000 	 807.668821 	 0.003886 	 1.814241 	 0.012901 	 0.003385 	 0.000000 
17.850000 	 807.968345 	 0.003694 	 1.771427 	 0.012267 	 0.004473 	 0.000000 
17.750000 	 808.250760 	 0.003471 	 1.713734 	 0.011507 	 0.005580 	 0.000000 
17.650000 	 808.571118 	 0.003264 	 1.646189 	 0.010819 	 0.007586 	 0.000000 
17.550000 	 808.825176 	 0.002782 	 1.575834 	 0.009252 	 0.010043 	 0.000000 
17.450000 	 809.062736 	 0.003070 	 1.496711 	 0.010165 	 0.011055 	 0.000000 
17.350000 	 809.362694 	 0.003026 	 1.338510 	 0.009924 	 0.011563 	 0.000000 
17.250000 	 809.573726 	 0.003050 	 1.236627 	 0.009941 	 0.012772 	 0.000000 
17.150000 	 809.775911 	 0.003475 	 1.132942 	 0.011260 	 0.013757 	 0.000000 
17.050000 	 809.909670 	 0.003815 	 1.067908 	 0.012312 	 0.014356 	 0.000000 
16.950000 	 810.042810 	 0.004731 	 0.998104 	 0.015186 	 0.014673 	 0.000000 
16.850000 	 810.192930 	 0.006690 	 0.916944 	 0.021281 	 0.014100 	 0.000001 
16.750000 	 810.282625 	 0.009390 	 0.838965 	 0.029537 	 0.012629 	 0.000001 
16.650000 	 810.360135 	 0.012290 	 0.786353 	 0.038312 	 0.011287 	 0.000001 
16.550000 	 810.438235 	 0.015983 	 0.744199 	 0.049347 	 0.009599 	 0.000001 
16.450000 	 810.485076 	 0.019952 	 0.718174 	 0.061141 	 0.008386 	 0.000002 
16.350000 	 810.586231 	 0.027733 	 0.693863 	 0.084490 	 0.006724 	 0.000003 
16.250000 	 810.632344 	 0.040148 	 0.720832 	 0.122405 	 0.005489 	 0.000004 
16.150000 	 810.657442 	 0.060314 	 0.785366 	 0.184885 	 0.004762 	 0.000006 
16.050000 	 810.668924 	 0.089549 	 0.989340 	 0.280471 	 0.004163 	 0.000008 
15.850000 	 810.767620 	 0.014198 	 0.510704 	 0.043841 	 0.002865 	 0.000001 
15.750000 	 810.784789 	 0.013876 	 0.563431 	 0.043224 	 0.002476 	 0.000001 
15.650000 	 810.822378 	 0.012635 	 0.585010 	 0.039500 	 0.002272 	 0.000001 
15.550000 	 810.836453 	 0.012093 	 0.583355 	 0.037803 	 0.002019 	 0.000001 
15.450000 	 810.871999 	 0.011988 	 0.615513 	 0.037753 	 0.001852 	 0.000001 
15.350000 	 810.892386 	 0.012444 	 0.633631 	 0.039231 	 0.001689 	 0.000001 
15.250000 	 810.903651 	 0.012020 	 0.683606 	 0.038209 	 0.001482 	 0.000001 
14.750000 	 810.997928 	 0.010510 	 0.762823 	 0.033853 	 0.000941 	 0.000001 
14.550000 	 811.067687 	 0.009478 	 0.803612 	 0.030717 	 0.000809 	 0.000001 
14.250000 	 811.088233 	 0.010928 	 0.812732 	 0.035480 	 0.000714 	 0.000001 
14.050000 	 811.140829 	 0.008612 	 0.864161 	 0.028180 	 0.000630 	 0.000001 
13.750000 	 811.190976 	 0.010490 	 0.924232 	 0.034675 	 0.000657 	 0.000001 
13.550000 	 811.226915 	 0.008262 	 0.944288 	 0.027375 	 0.000590 	 0.000001 
13.250000 	 811.248621 	 0.010082 	 1.112480 	 0.034320 	 0.000553 	 0.000001 
13.050000 	 811.295097 	 0.009542 	 1.104782 	 0.032416 	 0.000614 	 0.000001 
12.750000 	 811.305438 	 0.008886 	 0.988963 	 0.029652 	 0.000511 	 0.000001 
12.550000 	 811.365551 	 0.008786 	 1.194218 	 0.030304 	 0.000520 	 0.000001 
12.250000 	 811.370053 	 0.008171 	 1.046934 	 0.027552 	 0.000459 	 0.000001 
12.050000 	 811.398684 	 0.007820 	 0.939116 	 0.025879 	 0.000389 	 0.000001 
11.750000 	 811.446932 	 0.009305 	 1.279785 	 0.032555 	 0.000459 	 0.000001 
11.550000 	 811.466692 	 0.007283 	 1.011863 	 0.024374 	 0.000362 	 0.000001 
11.250000 	 811.451861 	 0.009871 	 1.084979 	 0.033443 	 0.000354 	 0.000001 
11.050000 	 811.490554 	 0.008688 	 1.188859 	 0.029885 	 0.000328 	 0.000001 
10.750000 	 811.526091 	 0.008800 	 1.190061 	 0.030291 	 0.000347 	 0.000001 
10.550000 	 811.569575 	 0.007023 	 1.073192 	 0.023757 	 0.000579 	 0.000001 
10.250000 	 811.553582 	 0.008957 	 1.025331 	 0.030012 	 0.000325 	 0.000001 
10.050000 	 811.570940 	 0.011128 	 1.420453 	 0.039647 	 0.000285 	 0.000001 
9.740000 	 811.630409 	 0.010543 	 1.364892 	 0.037276 	 0.000348 	 0.000001 
8.780000 	 811.875168 	 0.016265 	 1.220779 	 0.050259 	 0.001550 	 0.000001 
8.500000 	 811.757641 	 0.018731 	 1.597409 	 0.059162 	 0.001528 	 0.000001 
8.250000 	 811.711829 	 0.012711 	 1.666977 	 0.040550 	 0.002076 	 0.000001 
8.000000 	 811.634100 	 0.013352 	 2.029991 	 0.043287 	 0.002496 	 0.000001 
7.750000 	 811.650835 	 0.014733 	 1.749606 	 0.047082 	 0.001987 	 0.000001 
7.500000 	 811.576300 	 0.011010 	 1.466919 	 0.044552 	 0.002367 	 0.000001 
7.250000 	 811.547559 	 0.009729 	 1.346892 	 0.040171 	 0.002580 	 0.000001 
7.000000 	 811.527230 	 0.009651 	 1.315479 	 0.039677 	 0.002662 	 0.000001 
6.750000 	 811.490703 	 0.009748 	 1.500785 	 0.039514 	 0.003163 	 0.000001 
6.500000 	 811.489218 	 0.007652 	 1.339956 	 0.030792 	 0.003282 	 0.000000 
6.250000 	 811.472711 	 0.007809 	 1.459921 	 0.031703 	 0.003925 	 0.000000 
6.000000 	 811.466048 	 0.008279 	 1.453162 	 0.033333 	 0.004539 	 0.000001 
5.750000 	 811.439474 	 0.007014 	 1.504079 	 0.028183 	 0.004973 	 0.000000 
5.500000 	 811.422321 	 0.006341 	 1.508758 	 0.025042 	 0.006027 	 0.000000 
5.250000 	 811.399625 	 0.006595 	 1.526450 	 0.026760 	 0.006666 	 0.000000 
5.000000 	 811.372983 	 0.008195 	 1.901089 	 0.028160 	 0.007861 	 0.000000 
4.750000 	 811.309921 	 0.006577 	 1.658512 	 0.022556 	 0.009678 	 0.000000 
4.500000 	 811.359955 	 0.004872 	 1.435764 	 0.016992 	 0.012027 	 0.000000 
4.250000 	 811.384268 	 0.005052 	 1.374153 	 0.018011 	 0.016555 	 0.000000 
4.000000 	 811.303045 	 0.003482 	 1.256055 	 0.012775 	 0.022710 	 0.000000 
3.750000 	 811.309512 	 0.002702 	 1.118462 	 0.010477 	 0.033537 	 0.000000 
3.500000 	 811.255230 	 0.002417 	 1.020554 	 0.010153 	 0.051045 	 0.000000 
3.250000 	 811.205955 	 0.002061 	 1.082560 	 0.009531 	 0.099422 	 0.000000 
3.000000 	 811.065438 	 0.002455 	 1.689386 	 0.008642 	 0.021088 	 0.000000 
2.750000 	 811.262094 	 0.002095 	 1.555861 	 0.007539 	 0.030813 	 0.000000 
2.000000 	 811.236284 	 0.005769 	 1.497572 	 0.020791 	 0.063987 	 0.000000 
