11.050000 	 814.230498 	 0.001716 	 0.968891 	 0.005831 	 0.001524 	 0.000000 
10.750000 	 814.245630 	 0.001740 	 0.993459 	 0.005969 	 0.001639 	 0.000000 
10.550000 	 814.298931 	 0.001862 	 1.057036 	 0.006518 	 0.002263 	 0.000000 
10.250000 	 814.272861 	 0.001861 	 0.951887 	 0.006316 	 0.001545 	 0.000000 
10.050000 	 814.296980 	 0.002098 	 0.959886 	 0.007263 	 0.001266 	 0.000000 
9.740000 	 814.347452 	 0.002307 	 1.001679 	 0.008144 	 0.001412 	 0.000000 
8.780000 	 814.507262 	 0.002935 	 0.987017 	 0.009003 	 0.007700 	 0.000000 
8.500000 	 814.469481 	 0.002593 	 0.924962 	 0.008043 	 0.008291 	 0.000000 
8.250000 	 814.479083 	 0.002178 	 1.088496 	 0.006862 	 0.009642 	 0.000000 
8.000000 	 814.475600 	 0.002079 	 1.072429 	 0.006653 	 0.011269 	 0.000000 
7.750000 	 814.450254 	 0.002205 	 1.047589 	 0.006943 	 0.010078 	 0.000000 
7.500000 	 814.396943 	 0.009521 	 1.031460 	 0.007732 	 0.012132 	 0.000000 
7.250000 	 814.397683 	 0.008046 	 1.056901 	 0.008747 	 0.012317 	 0.000000 
7.000000 	 814.362443 	 0.013561 	 1.106141 	 0.007264 	 0.014090 	 0.000000 
6.750000 	 814.365604 	 0.014598 	 1.079103 	 0.007233 	 0.015546 	 0.000000 
6.500000 	 814.322832 	 0.051745 	 1.062300 	 0.032690 	 0.023918 	 0.000000 
6.250000 	 814.385415 	 0.009898 	 1.079412 	 0.005974 	 0.019208 	 0.000000 
6.000000 	 814.392860 	 0.008371 	 1.000755 	 0.010603 	 0.021273 	 0.000000 
5.750000 	 814.373161 	 0.040477 	 0.982461 	 0.057235 	 0.028578 	 0.000001 
5.500000 	 814.382429 	 0.021789 	 0.975445 	 0.027045 	 0.029913 	 0.000000 
5.250000 	 814.426966 	 0.001890 	 0.951832 	 0.005676 	 0.026729 	 0.000000 
5.000000 	 814.435628 	 0.003007 	 0.967622 	 0.006931 	 0.031082 	 0.000000 
4.750000 	 814.416315 	 0.002699 	 0.925518 	 0.006404 	 0.036148 	 0.000000 
4.500000 	 814.443367 	 0.002142 	 0.897702 	 0.005488 	 0.041988 	 0.000000 
4.250000 	 814.460291 	 0.002836 	 0.873500 	 0.006946 	 0.051806 	 0.000000 
4.000000 	 814.425087 	 0.002102 	 0.884985 	 0.005476 	 0.064642 	 0.000000 
3.750000 	 814.424495 	 0.002136 	 0.852431 	 0.005419 	 0.081637 	 0.000000 
3.500000 	 814.410818 	 0.002652 	 0.804697 	 0.006305 	 0.102383 	 0.000000 
3.250000 	 814.395138 	 0.001905 	 0.837614 	 0.005246 	 0.152268 	 0.000000 
3.000000 	 814.345684 	 0.001586 	 0.924116 	 0.004797 	 0.023050 	 0.000000 
2.750000 	 814.323559 	 0.001366 	 0.992235 	 0.004172 	 0.035683 	 0.000000 
2.000000 	 814.386257 	 0.001059 	 1.102026 	 0.003290 	 0.162833 	 0.000000 
1.000000 	 814.505637 	 0.001301 	 1.184568 	 0.005708 	 0.458950 	 0.000000 
0.000000 	 814.748642 	 0.001851 	 0.990347 	 0.011589 	 0.323787 	 0.000000 
